viajeros,viajes,provincia_origen,provincia_origen_name,provincia_destino,provincia_destino_name,day,weekday,is_holiday_origen,is_holiday_destino,temp_origen,precip_origen,temp_destino,precip_destino,icon_origen_clear-day,icon_origen_cloudy,icon_origen_partly-cloudy-day,icon_origen_rain,icon_origen_wind,icon_destino_clear-day,icon_destino_cloudy,icon_destino_partly-cloudy-day,icon_destino_rain,icon_destino_wind,is_event_origen,is_event_destino
1704,1816,8,Barcelona,30,Murcia,2024-06-02,7,0,0,18.8,0.2,21.8,0.8,0,0,0,1,0,0,0,0,1,0,1,0
1704,1816,8,Barcelona,30,Murcia,2024-06-02,7,0,0,18.8,0.2,21.8,0.8,0,0,0,1,0,0,0,0,1,0,1,0
1303,1434,8,Barcelona,29,Málaga,2024-06-02,7,0,0,18.8,0.2,20.8,0.0,0,0,0,1,0,0,0,1,0,0,1,0
1303,1434,8,Barcelona,29,Málaga,2024-06-02,7,0,0,18.8,0.2,20.8,0.0,0,0,0,1,0,0,0,1,0,0,1,0
1870,1957,8,Barcelona,41,Sevilla,2024-06-02,7,0,0,18.8,0.2,25.2,0.0,0,0,0,1,0,0,0,1,0,0,1,0
1870,1957,8,Barcelona,41,Sevilla,2024-06-02,7,0,0,18.8,0.2,25.2,0.0,0,0,0,1,0,0,0,1,0,0,1,0
5611,5773,8,Barcelona,46,Valencia/Valéncia,2024-06-02,7,0,0,18.8,0.2,21.0,0.0,0,0,0,1,0,0,0,1,0,0,1,0
5611,5773,8,Barcelona,46,Valencia/Valéncia,2024-06-02,7,0,0,18.8,0.2,21.0,0.0,0,0,0,1,0,0,0,1,0,0,1,0
3953,4315,28,Madrid,3,Alicante,2024-06-02,7,0,0,20.0,0.0,20.6,0.0,0,0,1,0,0,0,0,0,1,0,0,0
12973,13471,28,Madrid,8,Barcelona,2024-06-02,7,0,0,20.0,0.0,18.8,0.2,0,0,1,0,0,0,0,0,1,0,0,1
12973,13471,28,Madrid,8,Barcelona,2024-06-02,7,0,0,20.0,0.0,18.8,0.2,0,0,1,0,0,0,0,0,1,0,0,1
1322,1601,28,Madrid,30,Murcia,2024-06-02,7,0,0,20.0,0.0,21.8,0.8,0,0,1,0,0,0,0,0,1,0,0,0
4991,5119,28,Madrid,29,Málaga,2024-06-02,7,0,0,20.0,0.0,20.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
6612,6701,28,Madrid,41,Sevilla,2024-06-02,7,0,0,20.0,0.0,25.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
7085,7274,28,Madrid,46,Valencia/Valéncia,2024-06-02,7,0,0,20.0,0.0,21.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
49877,52499,30,Murcia,3,Alicante,2024-06-02,7,0,0,21.8,0.8,20.6,0.0,0,0,0,1,0,0,0,0,1,0,0,0
1302,1406,30,Murcia,8,Barcelona,2024-06-02,7,0,0,21.8,0.8,18.8,0.2,0,0,0,1,0,0,0,0,1,0,0,1
1302,1406,30,Murcia,8,Barcelona,2024-06-02,7,0,0,21.8,0.8,18.8,0.2,0,0,0,1,0,0,0,0,1,0,0,1
1392,1659,30,Murcia,28,Madrid,2024-06-02,7,0,0,21.8,0.8,20.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0
299,303,30,Murcia,29,Málaga,2024-06-02,7,0,0,21.8,0.8,20.8,0.0,0,0,0,1,0,0,0,1,0,0,0,0
102,158,30,Murcia,41,Sevilla,2024-06-02,7,0,0,21.8,0.8,25.2,0.0,0,0,0,1,0,0,0,1,0,0,0,0
6741,6802,30,Murcia,46,Valencia/Valéncia,2024-06-02,7,0,0,21.8,0.8,21.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0
218,241,29,Málaga,3,Alicante,2024-06-02,7,0,0,20.8,0.0,20.6,0.0,0,0,1,0,0,0,0,0,1,0,0,0
1194,1352,29,Málaga,8,Barcelona,2024-06-02,7,0,0,20.8,0.0,18.8,0.2,0,0,1,0,0,0,0,0,1,0,0,1
1194,1352,29,Málaga,8,Barcelona,2024-06-02,7,0,0,20.8,0.0,18.8,0.2,0,0,1,0,0,0,0,0,1,0,0,1
5963,6113,29,Málaga,28,Madrid,2024-06-02,7,0,0,20.8,0.0,20.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
514,523,29,Málaga,30,Murcia,2024-06-02,7,0,0,20.8,0.0,21.8,0.8,0,0,1,0,0,0,0,0,1,0,0,0
22168,22460,29,Málaga,41,Sevilla,2024-06-02,7,0,0,20.8,0.0,25.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
312,414,29,Málaga,46,Valencia/Valéncia,2024-06-02,7,0,0,20.8,0.0,21.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
104,151,41,Sevilla,3,Alicante,2024-06-02,7,0,0,25.2,0.0,20.6,0.0,0,0,1,0,0,0,0,0,1,0,0,0
1652,1786,41,Sevilla,8,Barcelona,2024-06-02,7,0,0,25.2,0.0,18.8,0.2,0,0,1,0,0,0,0,0,1,0,0,1
1652,1786,41,Sevilla,8,Barcelona,2024-06-02,7,0,0,25.2,0.0,18.8,0.2,0,0,1,0,0,0,0,0,1,0,0,1
7867,8027,41,Sevilla,28,Madrid,2024-06-02,7,0,0,25.2,0.0,20.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
133,185,41,Sevilla,30,Murcia,2024-06-02,7,0,0,25.2,0.0,21.8,0.8,0,0,1,0,0,0,0,0,1,0,0,0
19538,19916,41,Sevilla,29,Málaga,2024-06-02,7,0,0,25.2,0.0,20.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
528,544,41,Sevilla,46,Valencia/Valéncia,2024-06-02,7,0,0,25.2,0.0,21.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
43101,44512,46,Valencia/Valéncia,3,Alicante,2024-06-02,7,0,0,21.0,0.0,20.6,0.0,0,0,1,0,0,0,0,0,1,0,0,0
6308,6464,46,Valencia/Valéncia,8,Barcelona,2024-06-02,7,0,0,21.0,0.0,18.8,0.2,0,0,1,0,0,0,0,0,1,0,0,1
6308,6464,46,Valencia/Valéncia,8,Barcelona,2024-06-02,7,0,0,21.0,0.0,18.8,0.2,0,0,1,0,0,0,0,0,1,0,0,1
6828,7014,46,Valencia/Valéncia,28,Madrid,2024-06-02,7,0,0,21.0,0.0,20.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
6153,6214,46,Valencia/Valéncia,30,Murcia,2024-06-02,7,0,0,21.0,0.0,21.8,0.8,0,0,1,0,0,0,0,0,1,0,0,0
211,312,46,Valencia/Valéncia,29,Málaga,2024-06-02,7,0,0,21.0,0.0,20.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
297,314,46,Valencia/Valéncia,41,Sevilla,2024-06-02,7,0,0,21.0,0.0,25.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
3920,4124,3,Alicante,8,Barcelona,2024-06-03,1,0,0,20.9,0.0,20.6,0.1,0,0,1,0,0,0,0,1,0,0,0,0
3876,4161,3,Alicante,28,Madrid,2024-06-03,1,0,0,20.9,0.0,22.0,0.2,0,0,1,0,0,0,0,0,1,0,0,0
64572,71594,3,Alicante,30,Murcia,2024-06-03,1,0,0,20.9,0.0,21.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0
183,224,3,Alicante,29,Málaga,2024-06-03,1,0,0,20.9,0.0,20.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
70,154,3,Alicante,41,Sevilla,2024-06-03,1,0,0,20.9,0.0,25.5,0.0,0,0,1,0,0,1,0,0,0,0,0,0
48497,50855,3,Alicante,46,Valencia/Valéncia,2024-06-03,1,0,0,20.9,0.0,21.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
4091,4274,8,Barcelona,3,Alicante,2024-06-03,1,0,0,20.6,0.1,20.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0
13812,14612,8,Barcelona,28,Madrid,2024-06-03,1,0,0,20.6,0.1,22.0,0.2,0,0,1,0,0,0,0,0,1,0,0,0
2002,2206,8,Barcelona,30,Murcia,2024-06-03,1,0,0,20.6,0.1,21.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1502,1660,8,Barcelona,29,Málaga,2024-06-03,1,0,0,20.6,0.1,20.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1748,1844,8,Barcelona,41,Sevilla,2024-06-03,1,0,0,20.6,0.1,25.5,0.0,0,0,1,0,0,1,0,0,0,0,0,0
6967,7099,8,Barcelona,46,Valencia/Valéncia,2024-06-03,1,0,0,20.6,0.1,21.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
3654,3928,28,Madrid,3,Alicante,2024-06-03,1,0,0,22.0,0.2,20.9,0.0,0,0,0,1,0,0,0,1,0,0,0,0
15188,15996,28,Madrid,8,Barcelona,2024-06-03,1,0,0,22.0,0.2,20.6,0.1,0,0,0,1,0,0,0,1,0,0,0,0
1393,1586,28,Madrid,30,Murcia,2024-06-03,1,0,0,22.0,0.2,21.9,0.0,0,0,0,1,0,0,0,1,0,0,0,0
4382,4556,28,Madrid,29,Málaga,2024-06-03,1,0,0,22.0,0.2,20.4,0.0,0,0,0,1,0,0,0,1,0,0,0,0
6273,6453,28,Madrid,41,Sevilla,2024-06-03,1,0,0,22.0,0.2,25.5,0.0,0,0,0,1,0,1,0,0,0,0,0,0
6953,7286,28,Madrid,46,Valencia/Valéncia,2024-06-03,1,0,0,22.0,0.2,21.2,0.0,0,0,0,1,0,0,0,1,0,0,0,0
65379,72439,30,Murcia,3,Alicante,2024-06-03,1,0,0,21.9,0.0,20.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1851,2056,30,Murcia,8,Barcelona,2024-06-03,1,0,0,21.9,0.0,20.6,0.1,0,0,1,0,0,0,0,1,0,0,0,0
1385,1555,30,Murcia,28,Madrid,2024-06-03,1,0,0,21.9,0.0,22.0,0.2,0,0,1,0,0,0,0,0,1,0,0,0
333,352,30,Murcia,29,Málaga,2024-06-03,1,0,0,21.9,0.0,20.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
117,160,30,Murcia,41,Sevilla,2024-06-03,1,0,0,21.9,0.0,25.5,0.0,0,0,1,0,0,1,0,0,0,0,0,0
7146,7213,30,Murcia,46,Valencia/Valéncia,2024-06-03,1,0,0,21.9,0.0,21.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
184,230,29,Málaga,3,Alicante,2024-06-03,1,0,0,20.4,0.0,20.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1738,1968,29,Málaga,8,Barcelona,2024-06-03,1,0,0,20.4,0.0,20.6,0.1,0,0,1,0,0,0,0,1,0,0,0,0
4987,5214,29,Málaga,28,Madrid,2024-06-03,1,0,0,20.4,0.0,22.0,0.2,0,0,1,0,0,0,0,0,1,0,0,0
343,364,29,Málaga,30,Murcia,2024-06-03,1,0,0,20.4,0.0,21.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0
16118,16975,29,Málaga,41,Sevilla,2024-06-03,1,0,0,20.4,0.0,25.5,0.0,0,0,1,0,0,1,0,0,0,0,0,0
426,521,29,Málaga,46,Valencia/Valéncia,2024-06-03,1,0,0,20.4,0.0,21.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
57,141,41,Sevilla,3,Alicante,2024-06-03,1,0,0,25.5,0.0,20.9,0.0,1,0,0,0,0,0,0,1,0,0,0,0
1771,1916,41,Sevilla,8,Barcelona,2024-06-03,1,0,0,25.5,0.0,20.6,0.1,1,0,0,0,0,0,0,1,0,0,0,0
6501,6679,41,Sevilla,28,Madrid,2024-06-03,1,0,0,25.5,0.0,22.0,0.2,1,0,0,0,0,0,0,0,1,0,0,0
110,150,41,Sevilla,30,Murcia,2024-06-03,1,0,0,25.5,0.0,21.9,0.0,1,0,0,0,0,0,0,1,0,0,0,0
16794,17499,41,Sevilla,29,Málaga,2024-06-03,1,0,0,25.5,0.0,20.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0
498,511,41,Sevilla,46,Valencia/Valéncia,2024-06-03,1,0,0,25.5,0.0,21.2,0.0,1,0,0,0,0,0,0,1,0,0,0,0
46197,48481,46,Valencia/Valéncia,3,Alicante,2024-06-03,1,0,0,21.2,0.0,20.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0
7071,7226,46,Valencia/Valéncia,8,Barcelona,2024-06-03,1,0,0,21.2,0.0,20.6,0.1,0,0,1,0,0,0,0,1,0,0,0,0
7398,7728,46,Valencia/Valéncia,28,Madrid,2024-06-03,1,0,0,21.2,0.0,22.0,0.2,0,0,1,0,0,0,0,0,1,0,0,0
7630,7709,46,Valencia/Valéncia,30,Murcia,2024-06-03,1,0,0,21.2,0.0,21.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0
464,555,46,Valencia/Valéncia,29,Málaga,2024-06-03,1,0,0,21.2,0.0,20.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
528,538,46,Valencia/Valéncia,41,Sevilla,2024-06-03,1,0,0,21.2,0.0,25.5,0.0,0,0,1,0,0,1,0,0,0,0,0,0
3828,4037,3,Alicante,8,Barcelona,2024-06-04,2,0,0,21.9,0.0,20.9,0.0,1,0,0,0,0,0,0,1,0,0,0,0
3019,3195,3,Alicante,28,Madrid,2024-06-04,2,0,0,21.9,0.0,23.5,0.0,1,0,0,0,0,0,0,1,0,0,0,0
60038,65336,3,Alicante,30,Murcia,2024-06-04,2,0,0,21.9,0.0,22.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0
153,199,3,Alicante,29,Málaga,2024-06-04,2,0,0,21.9,0.0,20.7,0.0,1,0,0,0,0,0,0,1,0,0,0,0
206,332,3,Alicante,41,Sevilla,2024-06-04,2,0,0,21.9,0.0,24.5,0.0,1,0,0,0,0,0,0,1,0,0,0,0
45166,47045,3,Alicante,46,Valencia/Valéncia,2024-06-04,2,0,0,21.9,0.0,21.9,0.1,1,0,0,0,0,0,0,0,1,0,0,0
4088,4286,8,Barcelona,3,Alicante,2024-06-04,2,0,0,20.9,0.0,21.9,0.0,0,0,1,0,0,1,0,0,0,0,0,0
14010,14625,8,Barcelona,28,Madrid,2024-06-04,2,0,0,20.9,0.0,23.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
2190,2310,8,Barcelona,30,Murcia,2024-06-04,2,0,0,20.9,0.0,22.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1304,1465,8,Barcelona,29,Málaga,2024-06-04,2,0,0,20.9,0.0,20.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1704,1868,8,Barcelona,41,Sevilla,2024-06-04,2,0,0,20.9,0.0,24.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
6576,6719,8,Barcelona,46,Valencia/Valéncia,2024-06-04,2,0,0,20.9,0.0,21.9,0.1,0,0,1,0,0,0,0,0,1,0,0,0
3125,3311,28,Madrid,3,Alicante,2024-06-04,2,0,0,23.5,0.0,21.9,0.0,0,0,1,0,0,1,0,0,0,0,0,0
14206,14887,28,Madrid,8,Barcelona,2024-06-04,2,0,0,23.5,0.0,20.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1228,1418,28,Madrid,30,Murcia,2024-06-04,2,0,0,23.5,0.0,22.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
4010,4210,28,Madrid,29,Málaga,2024-06-04,2,0,0,23.5,0.0,20.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0
5962,6150,28,Madrid,41,Sevilla,2024-06-04,2,0,0,23.5,0.0,24.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
6447,6747,28,Madrid,46,Valencia/Valéncia,2024-06-04,2,0,0,23.5,0.0,21.9,0.1,0,0,1,0,0,0,0,0,1,0,0,0
62348,67675,30,Murcia,3,Alicante,2024-06-04,2,0,0,22.4,0.0,21.9,0.0,0,0,1,0,0,1,0,0,0,0,0,0
1929,2049,30,Murcia,8,Barcelona,2024-06-04,2,0,0,22.4,0.0,20.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1366,1551,30,Murcia,28,Madrid,2024-06-04,2,0,0,22.4,0.0,23.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
319,340,30,Murcia,29,Málaga,2024-06-04,2,0,0,22.4,0.0,20.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0
100,149,30,Murcia,41,Sevilla,2024-06-04,2,0,0,22.4,0.0,24.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
6974,7072,30,Murcia,46,Valencia/Valéncia,2024-06-04,2,0,0,22.4,0.0,21.9,0.1,0,0,1,0,0,0,0,0,1,0,0,0
175,230,29,Málaga,3,Alicante,2024-06-04,2,0,0,20.7,0.0,21.9,0.0,0,0,1,0,0,1,0,0,0,0,0,0
1334,1539,29,Málaga,8,Barcelona,2024-06-04,2,0,0,20.7,0.0,20.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0
4235,4418,29,Málaga,28,Madrid,2024-06-04,2,0,0,20.7,0.0,23.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
375,402,29,Málaga,30,Murcia,2024-06-04,2,0,0,20.7,0.0,22.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
16062,17102,29,Málaga,41,Sevilla,2024-06-04,2,0,0,20.7,0.0,24.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
391,476,29,Málaga,46,Valencia/Valéncia,2024-06-04,2,0,0,20.7,0.0,21.9,0.1,0,0,1,0,0,0,0,0,1,0,0,0
195,319,41,Sevilla,3,Alicante,2024-06-04,2,0,0,24.5,0.0,21.9,0.0,0,0,1,0,0,1,0,0,0,0,0,0
1320,1507,41,Sevilla,8,Barcelona,2024-06-04,2,0,0,24.5,0.0,20.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0
5711,5886,41,Sevilla,28,Madrid,2024-06-04,2,0,0,24.5,0.0,23.5,0.0,0,0,1,0,0,0,0,1,0,0,0,0
108,161,41,Sevilla,30,Murcia,2024-06-04,2,0,0,24.5,0.0,22.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
18225,19295,41,Sevilla,29,Málaga,2024-06-04,2,0,0,24.5,0.0,20.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0
510,548,41,Sevilla,46,Valencia/Valéncia,2024-06-04,2,0,0,24.5,0.0,21.9,0.1,0,0,1,0,0,0,0,0,1,0,0,0
44038,45946,46,Valencia/Valéncia,3,Alicante,2024-06-04,2,0,0,21.9,0.1,21.9,0.0,0,0,0,1,0,1,0,0,0,0,0,0
6559,6716,46,Valencia/Valéncia,8,Barcelona,2024-06-04,2,0,0,21.9,0.1,20.9,0.0,0,0,0,1,0,0,0,1,0,0,0,0
6812,7124,46,Valencia/Valéncia,28,Madrid,2024-06-04,2,0,0,21.9,0.1,23.5,0.0,0,0,0,1,0,0,0,1,0,0,0,0
7165,7239,46,Valencia/Valéncia,30,Murcia,2024-06-04,2,0,0,21.9,0.1,22.4,0.0,0,0,0,1,0,0,0,1,0,0,0,0
385,467,46,Valencia/Valéncia,29,Málaga,2024-06-04,2,0,0,21.9,0.1,20.7,0.0,0,0,0,1,0,0,0,1,0,0,0,0
600,668,46,Valencia/Valéncia,41,Sevilla,2024-06-04,2,0,0,21.9,0.1,24.5,0.0,0,0,0,1,0,0,0,1,0,0,0,0
3624,3934,3,Alicante,8,Barcelona,2024-06-05,3,0,0,22.7,0.0,21.2,0.0,1,0,0,0,0,0,0,1,0,0,0,0
3408,3722,3,Alicante,28,Madrid,2024-06-05,3,0,0,22.7,0.0,25.7,0.0,1,0,0,0,0,0,0,1,0,0,0,0
67826,74839,3,Alicante,30,Murcia,2024-06-05,3,0,0,22.7,0.0,23.2,0.0,1,0,0,0,0,1,0,0,0,0,0,0
126,190,3,Alicante,29,Málaga,2024-06-05,3,0,0,22.7,0.0,20.9,0.0,1,0,0,0,0,0,0,1,0,0,0,0
85,205,3,Alicante,41,Sevilla,2024-06-05,3,0,0,22.7,0.0,25.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0
48346,51021,3,Alicante,46,Valencia/Valéncia,2024-06-05,3,0,0,22.7,0.0,22.1,0.0,1,0,0,0,0,0,0,1,0,0,0,0
3987,4279,8,Barcelona,3,Alicante,2024-06-05,3,0,0,21.2,0.0,22.7,0.0,0,0,1,0,0,1,0,0,0,0,0,0
16239,17072,8,Barcelona,28,Madrid,2024-06-05,3,0,0,21.2,0.0,25.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1994,2118,8,Barcelona,30,Murcia,2024-06-05,3,0,0,21.2,0.0,23.2,0.0,0,0,1,0,0,1,0,0,0,0,0,0
1604,1775,8,Barcelona,29,Málaga,2024-06-05,3,0,0,21.2,0.0,20.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0
2239,2445,8,Barcelona,41,Sevilla,2024-06-05,3,0,0,21.2,0.0,25.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
6819,6956,8,Barcelona,46,Valencia/Valéncia,2024-06-05,3,0,0,21.2,0.0,22.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
3792,4064,28,Madrid,3,Alicante,2024-06-05,3,0,0,25.7,0.0,22.7,0.0,0,0,1,0,0,1,0,0,0,0,0,0
16864,17637,28,Madrid,8,Barcelona,2024-06-05,3,0,0,25.7,0.0,21.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1635,1820,28,Madrid,30,Murcia,2024-06-05,3,0,0,25.7,0.0,23.2,0.0,0,0,1,0,0,1,0,0,0,0,0,0
4784,4960,28,Madrid,29,Málaga,2024-06-05,3,0,0,25.7,0.0,20.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0
7207,7350,28,Madrid,41,Sevilla,2024-06-05,3,0,0,25.7,0.0,25.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
8432,8755,28,Madrid,46,Valencia/Valéncia,2024-06-05,3,0,0,25.7,0.0,22.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
68412,75661,30,Murcia,3,Alicante,2024-06-05,3,0,0,23.2,0.0,22.7,0.0,1,0,0,0,0,1,0,0,0,0,0,0
1721,1841,30,Murcia,8,Barcelona,2024-06-05,3,0,0,23.2,0.0,21.2,0.0,1,0,0,0,0,0,0,1,0,0,0,0
1275,1442,30,Murcia,28,Madrid,2024-06-05,3,0,0,23.2,0.0,25.7,0.0,1,0,0,0,0,0,0,1,0,0,0,0
416,420,30,Murcia,29,Málaga,2024-06-05,3,0,0,23.2,0.0,20.9,0.0,1,0,0,0,0,0,0,1,0,0,0,0
78,111,30,Murcia,41,Sevilla,2024-06-05,3,0,0,23.2,0.0,25.4,0.0,1,0,0,0,0,0,0,1,0,0,0,0
6776,6852,30,Murcia,46,Valencia/Valéncia,2024-06-05,3,0,0,23.2,0.0,22.1,0.0,1,0,0,0,0,0,0,1,0,0,0,0
140,205,29,Málaga,3,Alicante,2024-06-05,3,0,0,20.9,0.0,22.7,0.0,0,0,1,0,0,1,0,0,0,0,0,0
1364,1596,29,Málaga,8,Barcelona,2024-06-05,3,0,0,20.9,0.0,21.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
4485,4679,29,Málaga,28,Madrid,2024-06-05,3,0,0,20.9,0.0,25.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0
356,360,29,Málaga,30,Murcia,2024-06-05,3,0,0,20.9,0.0,23.2,0.0,0,0,1,0,0,1,0,0,0,0,0,0
15954,16814,29,Málaga,41,Sevilla,2024-06-05,3,0,0,20.9,0.0,25.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
258,336,29,Málaga,46,Valencia/Valéncia,2024-06-05,3,0,0,20.9,0.0,22.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
70,185,41,Sevilla,3,Alicante,2024-06-05,3,0,0,25.4,0.0,22.7,0.0,0,0,1,0,0,1,0,0,0,0,0,0
1866,2128,41,Sevilla,8,Barcelona,2024-06-05,3,0,0,25.4,0.0,21.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
6171,6362,41,Sevilla,28,Madrid,2024-06-05,3,0,0,25.4,0.0,25.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0
113,155,41,Sevilla,30,Murcia,2024-06-05,3,0,0,25.4,0.0,23.2,0.0,0,0,1,0,0,1,0,0,0,0,0,0
17991,18834,41,Sevilla,29,Málaga,2024-06-05,3,0,0,25.4,0.0,20.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0
788,825,41,Sevilla,46,Valencia/Valéncia,2024-06-05,3,0,0,25.4,0.0,22.1,0.0,0,0,1,0,0,0,0,1,0,0,0,0
49095,51719,46,Valencia/Valéncia,3,Alicante,2024-06-05,3,0,0,22.1,0.0,22.7,0.0,0,0,1,0,0,1,0,0,0,0,0,0
5996,6141,46,Valencia/Valéncia,8,Barcelona,2024-06-05,3,0,0,22.1,0.0,21.2,0.0,0,0,1,0,0,0,0,1,0,0,0,0
7598,7917,46,Valencia/Valéncia,28,Madrid,2024-06-05,3,0,0,22.1,0.0,25.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0
7805,7896,46,Valencia/Valéncia,30,Murcia,2024-06-05,3,0,0,22.1,0.0,23.2,0.0,0,0,1,0,0,1,0,0,0,0,0,0
348,436,46,Valencia/Valéncia,29,Málaga,2024-06-05,3,0,0,22.1,0.0,20.9,0.0,0,0,1,0,0,0,0,1,0,0,0,0
653,689,46,Valencia/Valéncia,41,Sevilla,2024-06-05,3,0,0,22.1,0.0,25.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
3411,3677,3,Alicante,8,Barcelona,2024-06-06,4,0,0,24.4,0.0,22.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
3345,3578,3,Alicante,28,Madrid,2024-06-06,4,0,0,24.4,0.0,26.4,0.0,0,0,1,0,0,0,0,0,1,0,0,0
69897,77249,3,Alicante,30,Murcia,2024-06-06,4,0,0,24.4,0.0,23.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
188,227,3,Alicante,29,Málaga,2024-06-06,4,0,0,24.4,0.0,24.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0
217,349,3,Alicante,41,Sevilla,2024-06-06,4,0,0,24.4,0.0,28.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
52001,54842,3,Alicante,46,Valencia/Valéncia,2024-06-06,4,0,0,24.4,0.0,23.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
3483,3757,8,Barcelona,3,Alicante,2024-06-06,4,0,0,22.8,0.0,24.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
16058,16790,8,Barcelona,28,Madrid,2024-06-06,4,0,0,22.8,0.0,26.4,0.0,0,0,1,0,0,0,0,0,1,0,0,0
1710,1861,8,Barcelona,30,Murcia,2024-06-06,4,0,0,22.8,0.0,23.8,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1644,1827,8,Barcelona,29,Málaga,2024-06-06,4,0,0,22.8,0.0,24.7,0.0,0,0,1,0,0,0,0,1,0,0,0,0
1956,2128,8,Barcelona,41,Sevilla,2024-06-06,4,0,0,22.8,0.0,28.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0
7137,7284,8,Barcelona,46,Valencia/Valéncia,2024-06-06,4,0,0,22.8,0.0,23.4,0.0,0,0,1,0,0,0,0,1,0,0,0,0
4479,4677,28,Madrid,3,Alicante,2024-06-06,4,0,0,26.4,0.0,24.4,0.0,0,0,0,1,0,0,0,1,0,0,0,0
17194,17936,28,Madrid,8,Barcelona,2024-06-06,4,0,0,26.4,0.0,22.8,0.0,0,0,0,1,0,0,0,1,0,0,0,0
1483,1731,28,Madrid,30,Murcia,2024-06-06,4,0,0,26.4,0.0,23.8,0.0,0,0,0,1,0,0,0,1,0,0,0,0
